Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-06,782.3599853515625,799.4400024414062,778.47998046875,795.989990234375,5986200,0,0
2017-01-09,798.0,801.77001953125,791.77001953125,796.9199829101562,3446100,0,0
2017-01-10,796.5999755859375,798.0,789.5399780273438,795.9000244140625,2558400,0,0
2017-01-11,793.6599731445312,799.5,789.510009765625,799.02001953125,2992800,0,0
2017-01-12,800.3099975585938,814.1300048828125,799.5,813.6400146484375,4873900,0,0
2017-01-13,814.3200073242188,821.6500244140625,811.4000244140625,817.1400146484375,3791900,0,0
2017-01-17,815.7000122070312,816.0,803.4400024414062,809.719970703125,3670500,0,0
2017-01-18,809.5,811.72998046875,804.27001953125,807.47998046875,2354200,0,0
2017-01-19,810.0,813.510009765625,807.3200073242188,809.0399780273438,2540800,0,0
2017-01-20,815.280029296875,816.02001953125,806.260009765625,808.3300170898438,3376200,0,0
2017-01-23,806.7999877929688,818.5,805.0800170898438,817.8800048828125,2797500,0,0
2017-01-24,822.0,823.989990234375,814.5,822.4400024414062,2971700,0,0
2017-01-25,825.7899780273438,837.4199829101562,825.2899780273438,836.52001953125,3922600,0,0
2017-01-26,835.530029296875,843.8400268554688,833.0,839.1500244140625,3586300,0,0
2017-01-27,839.0,839.7000122070312,829.4400024414062,835.77001953125,2998700,0,0
2017-01-30,833.0,833.5,816.3800048828125,830.3800048828125,3747300,0,0
2017-01-31,823.75,826.989990234375,819.5599975585938,823.47998046875,3137200,0,0
2017-02-01,829.2100219726562,833.780029296875,824.9400024414062,832.3499755859375,3850200,0,0
2017-02-02,836.5900268554688,842.489990234375,828.260009765625,839.9500122070312,7350500,0,0
2017-02-03,806.719970703125,818.2999877929688,804.0,810.2000122070312,10868800,0,0
2017-02-06,809.7999877929688,810.719970703125,803.0,807.6400146484375,3897300,0,0
2017-02-07,809.3099975585938,816.1599731445312,807.5,812.5,3466100,0,0
2017-02-08,812.6900024414062,821.47998046875,812.5,819.7100219726562,2858000,0,0
2017-02-09,821.5999755859375,825.0,819.7100219726562,821.3599853515625,2484900,0,0
2017-02-10,823.8200073242188,828.0,822.8499755859375,827.4600219726562,2429600,0,0
2017-02-13,831.6199951171875,843.0,828.5499877929688,836.530029296875,4172600,0,0
2017-02-14,837.0,838.3099975585938,831.4500122070312,836.3900146484375,2792400,0,0
2017-02-15,834.0,842.8099975585938,832.8200073242188,842.7000122070312,2968900,0,0
2017-02-16,841.8400268554688,845.0,839.3800048828125,844.1400146484375,2714700,0,0
2017-02-17,842.0,847.27001953125,840.72998046875,845.0700073242188,3112300,0,0
2017-02-21,848.8400268554688,857.97998046875,847.25,856.4400024414062,3507700,0,0
2017-02-22,856.9500122070312,858.4299926757812,852.1799926757812,855.6099853515625,2617000,0,0
2017-02-23,857.5700073242188,860.8599853515625,848.0,852.1900024414062,3462000,0,0
2017-02-24,844.6900024414062,845.8099975585938,837.75,845.239990234375,3688000,0,0
2017-02-27,842.3800048828125,852.5,839.6699829101562,848.6400146484375,2713600,0,0
2017-02-28,851.4500122070312,854.0900268554688,842.0499877929688,845.0399780273438,2793700,0,0
2017-03-01,853.0499877929688,854.8300170898438,849.010009765625,853.0800170898438,2760100,0,0
2017-03-02,853.0800170898438,854.8200073242188,847.280029296875,848.9099731445312,2132100,0,0
2017-03-03,847.2000122070312,851.989990234375,846.27001953125,849.8800048828125,1941100,0,0
2017-03-06,845.22998046875,848.489990234375,841.1199951171875,846.6099853515625,2610400,0,0
2017-03-07,845.47998046875,848.4600219726562,843.75,846.02001953125,2247600,0,0
2017-03-08,848.0,853.0700073242188,846.7899780273438,850.5,2286500,0,0
2017-03-09,851.0,856.4000244140625,850.3099975585938,853.0,2048200,0,0
2017-03-10,857.0,857.3499755859375,851.719970703125,852.4600219726562,2436400,0,0
2017-03-13,851.77001953125,855.6900024414062,851.7100219726562,854.5900268554688,1909700,0,0
2017-03-14,853.5499877929688,853.75,847.5499877929688,852.530029296875,2130600,0,0
2017-03-15,854.3300170898438,854.4500122070312,847.1099853515625,852.969970703125,2562200,0,0
2017-03-16,855.2999877929688,855.5,850.510009765625,853.4199829101562,1842300,0,0
2017-03-17,853.489990234375,853.8300170898438,850.6400146484375,852.3099975585938,3384400,0,0
2017-03-20,851.510009765625,857.7999877929688,851.010009765625,856.969970703125,2282700,0,0
2017-03-21,858.8400268554688,862.7999877929688,841.3099975585938,843.2000122070312,4382900,0,0
2017-03-22,840.4299926757812,849.3699951171875,839.0499877929688,848.0599975585938,2658700,0,0
2017-03-23,848.2000122070312,850.8900146484375,844.7999877929688,847.3800048828125,1953000,0,0
2017-03-24,851.6799926757812,851.7999877929688,843.530029296875,845.6099853515625,2138300,0,0
2017-03-27,838.0700073242188,850.2999877929688,833.5,846.8200073242188,2755800,0,0
2017-03-28,851.75,858.4600219726562,850.0999755859375,856.0,3041600,0,0
2017-03-29,859.0499877929688,876.4400024414062,859.02001953125,874.3200073242188,4485800,0,0
2017-03-30,874.9500122070312,877.0599975585938,871.6599731445312,876.3400268554688,2762700,0,0
2017-03-31,877.0,890.3499755859375,876.6500244140625,886.5399780273438,3957600,0,0
2017-04-03,888.0,893.489990234375,885.4199829101562,891.510009765625,3422300,0,0
2017-04-04,891.5,908.5399780273438,890.280029296875,906.8300170898438,4984700,0,0
2017-04-05,910.8200073242188,923.719970703125,905.6199951171875,909.280029296875,7508400,0,0
2017-04-06,913.7999877929688,917.1900024414062,894.489990234375,898.280029296875,6344100,0,0
2017-04-07,899.6500244140625,900.0900268554688,889.3099975585938,894.8800048828125,3710900,0,0
2017-04-10,899.6300048828125,908.510009765625,899.0,907.0399780273438,3184300,0,0
2017-04-11,907.0399780273438,911.239990234375,897.5,902.3599853515625,3012700,0,0
2017-04-12,903.0900268554688,904.0900268554688,895.25,896.22998046875,2456100,0,0
2017-04-13,891.4500122070312,894.969970703125,884.489990234375,884.6699829101562,3174600,0,0
2017-04-17,887.5,902.3800048828125,887.5,901.989990234375,2854700,0,0
2017-04-18,900.989990234375,909.6099853515625,900.780029296875,903.780029296875,2999200,0,0
2017-04-19,907.8400268554688,910.5,897.3699951171875,899.2000122070312,2870200,0,0
2017-04-20,899.7000122070312,905.3200073242188,896.2899780273438,902.0599975585938,2814400,0,0
2017-04-21,902.6699829101562,903.6500244140625,896.77001953125,898.530029296875,2420500,0,0
2017-04-24,908.6799926757812,909.989990234375,903.8200073242188,907.4099731445312,3122900,0,0
2017-04-25,907.0399780273438,909.47998046875,903.0,907.6199951171875,3380600,0,0
2017-04-26,910.2999877929688,915.75,907.5599975585938,909.2899780273438,2608900,0,0
2017-04-27,914.3900146484375,921.8599853515625,912.1099853515625,918.3800048828125,5305500,0,0
2017-04-28,948.8300170898438,949.5900268554688,924.3300170898438,924.989990234375,7364700,0,0
2017-05-01,927.7999877929688,954.4000244140625,927.7999877929688,948.22998046875,5466500,0,0
2017-05-02,946.6500244140625,950.0999755859375,941.4099731445312,946.9400024414062,3848800,0,0
2017-05-03,946.0,946.0,935.9000244140625,941.030029296875,3582700,0,0
2017-05-04,944.75,945.0,934.219970703125,937.530029296875,2418400,0,0
2017-05-05,940.52001953125,940.7899780273438,930.2999877929688,934.1500244140625,2866400,0,0
2017-05-08,940.9500122070312,949.0499877929688,939.2100219726562,949.0399780273438,3415700,0,0
2017-05-09,952.7999877929688,957.8900146484375,950.2000122070312,952.8200073242188,3262100,0,0
2017-05-10,953.5,953.75,945.0,948.9500122070312,2096500,0,0
2017-05-11,945.1099853515625,950.2899780273438,940.780029296875,947.6199951171875,2194100,0,0
2017-05-12,954.5,962.7899780273438,951.530029296875,961.3499755859375,3625900,0,0
2017-05-15,958.72998046875,963.1500244140625,956.0599975585938,957.969970703125,4270600,0,0
2017-05-16,961.0,970.0599975585938,960.9099731445312,966.0700073242188,3126100,0,0
2017-05-17,954.7000122070312,960.4000244140625,944.1199951171875,944.760009765625,5145600,0,0
2017-05-18,944.7999877929688,962.75,944.760009765625,958.489990234375,3939300,0,0
2017-05-19,962.8400268554688,968.9199829101562,959.719970703125,959.8400268554688,3972100,0,0
2017-05-22,964.0,971.3800048828125,962.9000244140625,970.6699829101562,2642200,0,0
2017-05-23,975.02001953125,975.2000122070312,966.8499755859375,971.5399780273438,2415600,0,0
2017-05-24,976.0,981.0,970.22998046875,980.3499755859375,2446000,0,0
2017-05-25,984.8499755859375,999.0,982.1099853515625,993.3800048828125,4822000,0,0
2017-05-26,995.0,998.6500244140625,989.25,995.780029296875,3469200,0,0
2017-05-30,996.510009765625,1001.2000122070312,995.52001953125,996.7000122070312,3263100,0,0
2017-05-31,1000.0,1000.1199951171875,982.1599731445312,994.6199951171875,3913100,0,0
2017-06-01,998.5900268554688,998.989990234375,991.3699951171875,995.9500122070312,2454800,0,0
2017-06-02,998.989990234375,1008.47998046875,995.6699829101562,1006.72998046875,3752300,0,0
2017-06-05,1007.22998046875,1013.2100219726562,1003.510009765625,1011.3400268554688,2719900,0,0
2017-06-06,1012.0,1016.5,1001.25,1003.0,3346400,0,0
2017-06-07,1005.9500122070312,1010.25,1002.0,1010.0700073242188,2823000,0,0
2017-06-08,1012.0599975585938,1013.6099853515625,1006.1099853515625,1010.27001953125,2767900,0,0
2017-06-09,1012.5,1012.989990234375,927.0,978.3099975585938,7647700,0,0
2017-06-12,967.0,975.9500122070312,945.0,964.9099731445312,9447200,0,0
2017-06-13,977.989990234375,984.5,966.0999755859375,980.7899780273438,4580000,0,0
2017-06-14,988.5900268554688,990.3400268554688,966.7100219726562,976.469970703125,3974900,0,0
2017-06-15,958.7000122070312,965.72998046875,950.8599853515625,964.1699829101562,5373900,0,0
2017-06-16,996.0,999.75,982.0,987.7100219726562,11472700,0,0
2017-06-19,1017.0,1017.0,989.9000244140625,995.1699829101562,5043400,0,0
2017-06-20,998.0,1004.8800048828125,992.02001953125,992.5900268554688,4076800,0,0
2017-06-21,998.7000122070312,1002.719970703125,992.6500244140625,1002.22998046875,2922500,0,0
2017-06-22,1002.22998046875,1006.9600219726562,997.2000122070312,1001.2999877929688,2253400,0,0
2017-06-23,1002.5399780273438,1004.6199951171875,998.02001953125,1003.739990234375,2879100,0,0
2017-06-26,1008.5,1009.7999877929688,992.0,993.97998046875,3386200,0,0
2017-06-27,990.6900024414062,998.7999877929688,976.0,976.780029296875,3782400,0,0
2017-06-28,978.5499877929688,990.6799926757812,969.2100219726562,990.3300170898438,3737600,0,0
2017-06-29,979.0,987.5599975585938,965.25,975.9299926757812,4303000,0,0
2017-06-30,980.1199951171875,983.469970703125,967.6099853515625,968.0,3390300,0,0
2017-07-03,972.7899780273438,974.489990234375,951.0,953.6599731445312,2909100,0,0
2017-07-05,961.530029296875,975.0,955.25,971.4000244140625,3653000,0,0
2017-07-06,964.6599731445312,974.4000244140625,959.02001953125,965.1400146484375,3259600,0,0
2017-07-07,969.5499877929688,980.1099853515625,969.1400146484375,978.760009765625,2643400,0,0
2017-07-10,985.0,999.4400024414062,983.5,996.469970703125,3546300,0,0
2017-07-11,993.0,995.989990234375,983.719970703125,994.1300048828125,2982700,0,0
2017-07-12,1000.6500244140625,1008.5499877929688,998.0999755859375,1006.510009765625,3608600,0,0
2017-07-13,1004.6199951171875,1006.8800048828125,995.9000244140625,1000.6300048828125,2880800,0,0
2017-07-14,1002.4000244140625,1004.4500122070312,996.8900146484375,1001.8099975585938,2102500,0,0
2017-07-17,1004.6900024414062,1014.75,1003.8099975585938,1010.0399780273438,3712600,0,0
2017-07-18,1006.0,1026.030029296875,1004.0,1024.449951171875,4007600,0,0
2017-07-19,1025.0,1031.5899658203125,1022.5,1026.8699951171875,2964000,0,0
2017-07-20,1031.5899658203125,1034.969970703125,1022.52001953125,1028.699951171875,3097500,0,0
2017-07-21,1021.280029296875,1026.0999755859375,1011.0,1025.6700439453125,2734600,0,0
2017-07-24,1028.3399658203125,1043.010009765625,1027.4300537109375,1038.949951171875,3288000,0,0
2017-07-25,1038.050048828125,1043.3299560546875,1032.47998046875,1039.8699951171875,2447600,0,0
2017-07-26,1043.199951171875,1053.199951171875,1043.199951171875,1052.800048828125,2921300,0,0
2017-07-27,1069.550048828125,1083.31005859375,1040.1800537109375,1046.0,10991700,0,0
2017-07-28,1012.1400146484375,1032.8499755859375,1001.0,1020.0399780273438,7709400,0,0
2017-07-31,1019.0499877929688,1019.0499877929688,987.02001953125,987.780029296875,7352100,0,0
2017-08-01,996.1099853515625,1006.4000244140625,991.5800170898438,996.1900024414062,4572600,0,0
2017-08-02,1001.77001953125,1003.2100219726562,981.72998046875,995.8900146484375,4070000,0,0
2017-08-03,999.469970703125,999.5,984.5900268554688,986.9199829101562,3255800,0,0
2017-08-04,989.6799926757812,991.6699829101562,982.0,987.5800170898438,2730300,0,0
2017-08-07,990.6500244140625,995.0,987.1400146484375,992.27001953125,2676600,0,0
2017-08-08,994.3499755859375,996.280029296875,985.7899780273438,989.8400268554688,2902800,0,0
2017-08-09,982.5999755859375,988.0,975.27001953125,982.010009765625,3569700,0,0
2017-08-10,976.2999877929688,979.8599853515625,954.6799926757812,956.9199829101562,5684100,0,0
2017-08-11,960.0,970.3900146484375,951.3800048828125,967.989990234375,3468000,0,0
2017-08-14,978.4099731445312,985.5,976.1900024414062,983.2999877929688,3172900,0,0
2017-08-15,988.9000244140625,991.739990234375,982.0,982.739990234375,2549300,0,0
2017-08-16,981.6500244140625,986.4600219726562,973.219970703125,978.1799926757812,3132100,0,0
2017-08-17,977.8400268554688,977.8400268554688,960.3200073242188,960.5700073242188,3512400,0,0
2017-08-18,961.4000244140625,965.4299926757812,954.6500244140625,958.469970703125,3284800,0,0
2017-08-21,957.5700073242188,961.2000122070312,945.4600219726562,953.2899780273438,3164500,0,0
2017-08-22,955.52001953125,967.9299926757812,955.5,966.9000244140625,2750000,0,0
2017-08-23,959.3800048828125,962.0,954.2000122070312,958.0,2668300,0,0
2017-08-24,957.4199829101562,959.0,941.1400146484375,952.4500122070312,5195700,0,0
2017-08-25,956.0,957.6199951171875,944.0999755859375,945.260009765625,3324800,0,0
2017-08-28,946.5399780273438,953.0,942.25,946.02001953125,2596700,0,0
2017-08-29,940.0,956.0,936.3300170898438,954.0599975585938,2874300,0,0
2017-08-30,958.4400024414062,969.4099731445312,956.9099731445312,967.5900268554688,2904600,0,0
2017-08-31,974.7000122070312,981.0,972.760009765625,980.5999755859375,3331500,0,0
2017-09-01,984.2000122070312,984.5,976.8800048828125,978.25,2535900,0,0
2017-09-05,975.4000244140625,976.77001953125,960.3699951171875,965.27001953125,2883200,0,0
2017-09-06,968.3200073242188,971.8400268554688,960.5999755859375,967.7999877929688,2129900,0,0
2017-09-07,974.0,980.5900268554688,972.5499877929688,979.469970703125,2566800,0,0
2017-09-08,979.0999755859375,979.8800048828125,963.469970703125,965.9000244140625,2605300,0,0
2017-09-11,974.4600219726562,981.9400024414062,974.219970703125,977.9600219726562,2186700,0,0
2017-09-12,983.27001953125,984.6699829101562,975.52001953125,982.5800170898438,2481100,0,0
2017-09-13,983.969970703125,1000.0,979.4199829101562,999.5999755859375,3374700,0,0
2017-09-14,996.7999877929688,998.5599975585938,987.739990234375,992.2100219726562,3913300,0,0
2017-09-15,993.010009765625,996.25,984.030029296875,986.7899780273438,3760200,0,0
2017-09-18,990.4000244140625,992.7899780273438,968.1699829101562,974.1900024414062,3411300,0,0
2017-09-19,977.25,978.239990234375,967.4600219726562,969.8599853515625,2671100,0,0
2017-09-20,971.7899780273438,974.8099975585938,962.1599731445312,973.2100219726562,2888800,0,0
2017-09-21,971.3099975585938,971.7000122070312,962.02001953125,964.6500244140625,2337600,0,0
2017-09-22,961.010009765625,965.6099853515625,954.4199829101562,955.0999755859375,2641800,0,0
2017-09-25,949.3099975585938,949.4199829101562,932.8900146484375,939.7899780273438,5124000,0,0
2017-09-26,945.489990234375,948.6300048828125,931.75,938.5999755859375,3564800,0,0
2017-09-27,948.0,955.2999877929688,943.2999877929688,950.8699951171875,3148900,0,0
2017-09-28,951.8599853515625,959.7000122070312,950.0999755859375,956.4000244140625,2522600,0,0
2017-09-29,960.1099853515625,964.8300170898438,958.3800048828125,961.3499755859375,2543800,0,0
2017-10-02,964.0,967.3099975585938,952.1199951171875,959.1900024414062,2442900,0,0
2017-10-03,958.0,963.6900024414062,950.3699951171875,957.0999755859375,2666600,0,0
2017-10-04,954.2100219726562,967.7899780273438,954.0499877929688,965.4500122070312,2527400,0,0
2017-10-05,970.0,981.510009765625,969.6400146484375,980.8499755859375,3229200,0,0
2017-10-06,975.6400146484375,995.75,975.6400146484375,989.5800170898438,3782100,0,0
2017-10-09,993.239990234375,998.5,987.5,990.989990234375,2938600,0,0
2017-10-10,996.6699829101562,997.9500122070312,980.0999755859375,987.2000122070312,3084900,0,0
2017-10-11,991.27001953125,995.5,986.7000122070312,995.0,2337100,0,0
2017-10-12,996.8099975585938,1008.4400024414062,992.4000244140625,1000.9299926757812,4067300,0,0
2017-10-13,1007.0,1007.77001953125,1001.030029296875,1002.9400024414062,2431500,0,0
2017-10-16,1008.4400024414062,1009.5700073242188,1001.0399780273438,1006.3400268554688,2008900,0,0
2017-10-17,1005.5900268554688,1011.469970703125,1004.3800048828125,1009.1300048828125,2319700,0,0
2017-10-18,1009.27001953125,1022.3099975585938,996.5499877929688,997.0,2499700,0,0
2017-10-19,990.0,991.0499877929688,980.239990234375,986.6099853515625,3108200,0,0
2017-10-20,993.530029296875,994.6199951171875,982.0,982.9099731445312,2365100,0,0
2017-10-23,986.72998046875,986.780029296875,962.5,966.2999877929688,3494100,0,0
2017-10-24,969.0,979.8499755859375,965.0,975.9000244140625,2723900,0,0
2017-10-25,978.0,984.4400024414062,966.239990234375,972.9099731445312,3033100,0,0
2017-10-26,980.3300170898438,982.9000244140625,968.5499877929688,972.4299926757812,5618700,0,0
2017-10-27,1058.1400146484375,1105.5799560546875,1050.550048828125,1100.949951171875,16565000,0,0
2017-10-30,1095.010009765625,1122.7900390625,1093.56005859375,1110.8499755859375,6613100,0,0
2017-10-31,1109.0,1110.5400390625,1101.1199951171875,1105.280029296875,3477000,0,0
2017-11-01,1105.4000244140625,1108.969970703125,1096.739990234375,1103.6800537109375,3755500,0,0
2017-11-02,1097.81005859375,1101.93994140625,1086.8699951171875,1094.219970703125,3684900,0,0
2017-11-03,1091.1500244140625,1112.6800537109375,1088.52001953125,1111.5999755859375,3751500,0,0
2017-11-06,1109.1500244140625,1125.4100341796875,1108.77001953125,1120.6600341796875,3381100,0,0
2017-11-07,1124.739990234375,1130.5999755859375,1117.5,1123.1700439453125,2689000,0,0
2017-11-08,1122.8199462890625,1135.5400390625,1119.1099853515625,1132.8800048828125,2581500,0,0
2017-11-09,1125.9599609375,1129.6199951171875,1115.77001953125,1129.1300048828125,3732700,0,0
2017-11-10,1126.0999755859375,1131.75,1124.06005859375,1125.3499755859375,2179900,0,0
2017-11-13,1123.0,1139.9000244140625,1122.3399658203125,1129.1700439453125,2918400,0,0
2017-11-14,1130.1099853515625,1138.0,1123.8900146484375,1136.8399658203125,3138400,0,0
2017-11-15,1127.010009765625,1131.75,1121.6300048828125,1126.68994140625,3928700,0,0
2017-11-16,1130.1600341796875,1138.1600341796875,1130.050048828125,1137.2900390625,2213300,0,0
2017-11-17,1138.280029296875,1138.800048828125,1125.81005859375,1129.8800048828125,2413400,0,0
2017-11-20,1129.77001953125,1133.4200439453125,1122.550048828125,1126.31005859375,2163900,0,0
2017-11-21,1132.8599853515625,1140.0,1128.199951171875,1139.489990234375,2479400,0,0
2017-11-22,1141.0,1160.27001953125,1141.0,1156.1600341796875,3555300,0,0
2017-11-24,1160.699951171875,1186.8399658203125,1160.699951171875,1186.0,3528000,0,0
2017-11-27,1202.6600341796875,1213.4100341796875,1191.1500244140625,1195.8299560546875,6744000,0,0
2017-11-28,1204.8800048828125,1205.3399658203125,1188.52001953125,1193.5999755859375,4559400,0,0
2017-11-29,1194.800048828125,1194.800048828125,1145.18994140625,1161.27001953125,9257500,0,0
2017-11-30,1167.0999755859375,1178.5699462890625,1160.0,1176.75,4509200,0,0
2017-12-01,1172.050048828125,1179.6500244140625,1152.0,1162.3499755859375,4107100,0,0
2017-12-04,1173.8499755859375,1175.199951171875,1128.0,1133.949951171875,5931900,0,0
2017-12-05,1128.260009765625,1159.27001953125,1124.739990234375,1141.5699462890625,4079800,0,0
2017-12-06,1137.989990234375,1155.8900146484375,1136.0799560546875,1152.3499755859375,2853300,0,0
2017-12-07,1156.5899658203125,1163.18994140625,1151.0,1159.7900390625,2511600,0,0
2017-12-08,1170.4000244140625,1172.7900390625,1157.0999755859375,1162.0,3050100,0,0
2017-12-11,1164.5999755859375,1169.9000244140625,1157.0,1168.9200439453125,2363500,0,0
2017-12-12,1166.510009765625,1173.5999755859375,1161.6099853515625,1165.0799560546875,2235900,0,0
2017-12-13,1170.0,1170.8699951171875,1160.27001953125,1164.1300048828125,2616800,0,0
2017-12-14,1163.7099609375,1177.9300537109375,1162.449951171875,1174.260009765625,3214300,0,0
2017-12-15,1179.030029296875,1182.75,1169.3299560546875,1179.1400146484375,4778600,0,0
2017-12-18,1187.3699951171875,1194.780029296875,1180.9100341796875,1190.5799560546875,2947600,0,0
2017-12-19,1189.1500244140625,1192.969970703125,1179.1400146484375,1187.3800048828125,2587800,0,0
2017-12-20,1190.5,1191.0,1176.0,1177.6199951171875,2371200,0,0
2017-12-21,1175.9000244140625,1179.1700439453125,1167.6400146484375,1174.760009765625,2123100,0,0
2017-12-22,1172.0799560546875,1174.6199951171875,1167.8299560546875,1168.3599853515625,1585100,0,0
2017-12-26,1168.3599853515625,1178.3199462890625,1160.550048828125,1176.760009765625,2005200,0,0
2017-12-27,1179.9100341796875,1187.2900390625,1175.6099853515625,1182.260009765625,1867200,0,0
2017-12-28,1189.0,1190.0999755859375,1184.3800048828125,1186.0999755859375,1841700,0,0
2017-12-29,1182.3499755859375,1184.0,1167.5,1169.469970703125,2688400,0,0
2018-01-02,1172.0,1190.0,1170.510009765625,1189.010009765625,2694500,0,0
2018-01-03,1188.300048828125,1205.489990234375,1188.300048828125,1204.199951171875,3108800,0,0
2018-01-04,1205.0,1215.8699951171875,1204.6600341796875,1209.5899658203125,3022100,0,0
2018-01-05,1217.510009765625,1229.1400146484375,1210.0,1229.1400146484375,3544700,0,0
2018-01-08,1236.0,1253.0799560546875,1232.030029296875,1246.8699951171875,4279500,0,0
2018-01-09,1256.9000244140625,1259.3299560546875,1241.760009765625,1252.699951171875,3661300,0,0
2018-01-10,1245.1500244140625,1254.3299560546875,1237.22998046875,1254.3299560546875,2686000,0,0
2018-01-11,1259.739990234375,1276.77001953125,1256.4599609375,1276.6800537109375,3125000,0,0
2018-01-12,1273.3900146484375,1305.760009765625,1273.3900146484375,1305.199951171875,5443700,0,0
2018-01-16,1323.0,1339.93994140625,1292.300048828125,1304.8599853515625,7220700,0,0
2018-01-17,1312.239990234375,1314.0,1280.8800048828125,1295.0,5253800,0,0
2018-01-18,1293.949951171875,1304.5999755859375,1284.02001953125,1293.3199462890625,4026900,0,0
2018-01-19,1312.0,1313.0,1292.989990234375,1294.5799560546875,4578500,0,0
2018-01-22,1297.1700439453125,1327.449951171875,1296.6600341796875,1327.31005859375,4140100,0,0
2018-01-23,1338.0899658203125,1364.9000244140625,1337.3399658203125,1362.5400390625,5169300,0,0
2018-01-24,1374.8199462890625,1388.1600341796875,1338.0,1357.510009765625,6807500,0,0
2018-01-25,1368.0,1378.3399658203125,1357.6199951171875,1377.949951171875,4753000,0,0
2018-01-26,1392.010009765625,1402.530029296875,1380.9100341796875,1402.050048828125,4857300,0,0
2018-01-29,1409.1800537109375,1431.3900146484375,1400.43994140625,1417.6800537109375,5701900,0,0
2018-01-30,1403.1700439453125,1439.25,1392.0,1437.8199462890625,5871900,0,0
2018-01-31,1451.300048828125,1472.5799560546875,1450.0400390625,1450.8900146484375,6424700,0,0
2018-02-01,1445.0,1459.8800048828125,1385.1400146484375,1390.0,9113800,0,0
2018-02-02,1477.3900146484375,1498.0,1414.0,1429.949951171875,11125700,0,0
2018-02-05,1402.6199951171875,1458.97998046875,1320.719970703125,1390.0,11495000,0,0
2018-02-06,1361.4599609375,1443.989990234375,1351.7900390625,1442.8399658203125,11066800,0,0
2018-02-07,1449.0,1460.989990234375,1415.1500244140625,1416.780029296875,7162700,0,0
2018-02-08,1429.6800537109375,1433.75,1349.93994140625,1350.5,8578600,0,0
2018-02-09,1373.489990234375,1383.5,1265.9300537109375,1339.5999755859375,14141500,0,0
2018-02-12,1364.6700439453125,1393.81005859375,1344.010009765625,1386.22998046875,6738900,0,0
2018-02-13,1385.9300537109375,1419.719970703125,1383.530029296875,1414.510009765625,5917900,0,0
2018-02-14,1406.25,1452.06005859375,1403.3599853515625,1451.050048828125,5959200,0,0
2018-02-15,1466.8900146484375,1468.93994140625,1436.8399658203125,1461.760009765625,5652700,0,0
2018-02-16,1457.3699951171875,1465.800048828125,1446.56005859375,1448.68994140625,4472600,0,0
2018-02-20,1446.489990234375,1488.77001953125,1446.489990234375,1468.3499755859375,6499200,0,0
2018-02-21,1485.0,1503.489990234375,1478.9200439453125,1482.9200439453125,6304400,0,0
2018-02-22,1495.3599853515625,1502.5400390625,1475.760009765625,1485.3399658203125,4858100,0,0
2018-02-23,1495.3399658203125,1500.0,1486.5,1500.0,4418100,0,0
2018-02-26,1509.199951171875,1522.8399658203125,1507.0,1521.949951171875,4955000,0,0
2018-02-27,1524.5,1526.780029296875,1507.2099609375,1511.97998046875,4808800,0,0
2018-02-28,1519.510009765625,1528.699951171875,1512.0,1512.449951171875,4515000,0,0
2018-03-01,1513.5999755859375,1518.489990234375,1465.0,1493.449951171875,6835200,0,0
2018-03-02,1469.0999755859375,1501.050048828125,1455.010009765625,1500.25,6587600,0,0
2018-03-05,1494.239990234375,1525.3800048828125,1481.0,1523.6099853515625,5233900,0,0
2018-03-06,1533.199951171875,1542.1300048828125,1528.0,1537.6400146484375,4561700,0,0
2018-03-07,1526.52001953125,1545.9000244140625,1522.510009765625,1545.0,4174100,0,0
2018-03-08,1550.0,1554.8800048828125,1545.25,1551.8599853515625,3862600,0,0
2018-03-09,1563.5,1578.93994140625,1559.0799560546875,1578.8900146484375,4534300,0,0
2018-03-12,1592.5999755859375,1605.3299560546875,1586.699951171875,1598.3900146484375,5174200,0,0
2018-03-13,1615.9599609375,1617.5400390625,1578.010009765625,1588.1800537109375,6531900,0,0
2018-03-14,1597.0,1606.43994140625,1590.8900146484375,1591.0,4259400,0,0
2018-03-15,1595.0,1596.9100341796875,1578.1099853515625,1582.3199462890625,4069700,0,0
2018-03-16,1583.449951171875,1589.43994140625,1567.5,1571.6800537109375,5425000,0,0
2018-03-19,1554.530029296875,1561.6600341796875,1525.3499755859375,1544.9300537109375,6580800,0,0
2018-03-20,1550.3399658203125,1587.0,1545.4100341796875,1586.510009765625,4581600,0,0
2018-03-21,1586.449951171875,1590.0,1563.1700439453125,1581.8599853515625,4750800,0,0
2018-03-22,1565.469970703125,1573.8499755859375,1542.4000244140625,1544.9200439453125,6320600,0,0
2018-03-23,1539.010009765625,1549.02001953125,1495.3599853515625,1495.56005859375,8006000,0,0
2018-03-26,1530.0,1556.989990234375,1499.25,1555.8599853515625,5624700,0,0
2018-03-27,1572.4000244140625,1575.969970703125,1482.3199462890625,1497.050048828125,6999600,0,0
2018-03-28,1447.0,1455.9000244140625,1386.1700439453125,1431.4200439453125,13705300,0,0
2018-03-29,1406.0,1455.469970703125,1365.199951171875,1447.3399658203125,12581100,0,0
2018-04-02,1417.6199951171875,1421.3599853515625,1355.0,1371.989990234375,10463600,0,0
2018-04-03,1391.3800048828125,1414.0,1355.3299560546875,1392.050048828125,10231200,0,0
2018-04-04,1358.239990234375,1415.3900146484375,1352.8800048828125,1410.5699462890625,6982300,0,0
